observation_id,source_id,source_content_sha256,augmentation_id,split,image_path,kelembapan_udara,kelembapan_tanah,ph_tanah,label_original,label_canonical,label_corrected_flag,label_basis,is_synthetic
OBS0493,SRC0103,707f014c9f68227e19b14b19e354c5bab29d9018a241d5f4e6be9b64092c86e5,0,train,images/Ej (27).jpg,94.96,77.23,6.0,Bercak daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0494,SRC0074,5714a55d495bdc89716dd4794372f736d2d79bdd941d57f522db8adb3f4ec6a0,0,train,images/Ej (27).png,85.88,88.87,5.67,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0495,SRC0103,707f014c9f68227e19b14b19e354c5bab29d9018a241d5f4e6be9b64092c86e5,0,train,images/Ej (28).jpg,98.0,72.03,5.38,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0496,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (28).png,94.43,72.77,7.0,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0497,SRC0147,a1a99633d874de4aa93e0409a6d2661fff0ad510c5837c7d7de587289607ad8e,0,train,images/Ej (29).jpg,84.37,71.5,4.97,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0498,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (29).png,89.75,71.3,5.64,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0499,SRC0178,be2608c3880a73d03c0edc98f1399febf81052a4f1c888b7fe35466f7e374599,0,train,images/Ej (3).jpg,87.14,75.16,6.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0500,SRC0015,0e3764b57080c34301d6fa281e878be5437952e504069a8823a1a4785a5f8d69,0,train,images/Ej (3).png,82.72,75.91,6.19,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0501,SRC0147,a1a99633d874de4aa93e0409a6d2661fff0ad510c5837c7d7de587289607ad8e,0,train,images/Ej (30).jpg,98.0,76.83,5.43,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0502,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (30).png,98.0,74.82,5.66,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0503,SRC0147,a1a99633d874de4aa93e0409a6d2661fff0ad510c5837c7d7de587289607ad8e,0,train,images/Ej (31).jpg,83.55,79.18,5.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0504,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (31).png,97.78,86.87,6.69,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0505,SRC0147,a1a99633d874de4aa93e0409a6d2661fff0ad510c5837c7d7de587289607ad8e,0,train,images/Ej (32).jpg,91.41,77.35,4.66,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0506,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (32).png,84.89,67.82,6.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0507,SRC0205,d76bb5fb3b7b324e40ed590eaf4533ad66c695b66b4893428631039be2d5b6ec,0,train,images/Ej (33).jpg,86.1,63.67,4.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0508,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (33).png,89.86,80.59,5.46,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0509,SRC0205,d76bb5fb3b7b324e40ed590eaf4533ad66c695b66b4893428631039be2d5b6ec,0,train,images/Ej (34).jpg,92.21,64.69,5.54,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0510,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (34).png,85.06,77.57,6.19,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0511,SRC0205,d76bb5fb3b7b324e40ed590eaf4533ad66c695b66b4893428631039be2d5b6ec,0,train,images/Ej (35).jpg,92.25,69.49,5.35,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0512,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (35).png,89.85,63.43,5.81,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0513,SRC0205,d76bb5fb3b7b324e40ed590eaf4533ad66c695b66b4893428631039be2d5b6ec,0,train,images/Ej (36).jpg,87.9,81.33,6.56,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0514,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (36).png,86.3,83.02,4.98,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0515,SRC0172,ba4f1941159a78a31869870194e42ae9b97ac189c4a24b1553bd18dee899d3cc,0,validation,images/Ej (37).jpg,88.79,69.82,6.36,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0516,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (37).png,96.78,62.22,5.64,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0517,SRC0172,ba4f1941159a78a31869870194e42ae9b97ac189c4a24b1553bd18dee899d3cc,0,validation,images/Ej (38).jpg,91.61,73.78,6.45,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0518,SRC0192,d1832f3fad7f0891e5e15c122e7411b6b91a01c9a6d1769d36658c6d43496a30,0,validation,images/Ej (38).png,86.46,81.74,6.22,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0519,SRC0172,ba4f1941159a78a31869870194e42ae9b97ac189c4a24b1553bd18dee899d3cc,0,validation,images/Ej (39).jpg,90.47,63.51,5.7,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0520,SRC0134,93b8f7793750af49bf47a1f21eacc5b40bcb6c3c80cedd994d9ccfa65bbdb167,0,train,images/Ej (39).png,96.17,80.59,6.44,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0521,SRC0180,bffa414b11382f99e6337b965d6f48c15ac94c56207c3d51dc0f93d7d12b695d,0,train,images/Ej (4).jpg,79.98,73.27,6.93,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0522,SRC0015,0e3764b57080c34301d6fa281e878be5437952e504069a8823a1a4785a5f8d69,0,train,images/Ej (4).png,93.73,83.0,5.75,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0523,SRC0172,ba4f1941159a78a31869870194e42ae9b97ac189c4a24b1553bd18dee899d3cc,0,validation,images/Ej (40).jpg,89.03,72.74,6.32,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0524,SRC0134,93b8f7793750af49bf47a1f21eacc5b40bcb6c3c80cedd994d9ccfa65bbdb167,0,train,images/Ej (40).png,95.32,70.55,5.05,Bercak daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0525,SRC0204,d6fa31d2346bcb5cc25af55e7987a9e27ac62eba0c873925401106e1f63c93fc,0,train,images/Ej (41).jpg,88.93,87.41,5.24,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0526,SRC0134,93b8f7793750af49bf47a1f21eacc5b40bcb6c3c80cedd994d9ccfa65bbdb167,0,train,images/Ej (41).png,77.04,70.21,6.22,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0527,SRC0204,d6fa31d2346bcb5cc25af55e7987a9e27ac62eba0c873925401106e1f63c93fc,0,train,images/Ej (42).jpg,82.28,76.29,6.36,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0528,SRC0134,93b8f7793750af49bf47a1f21eacc5b40bcb6c3c80cedd994d9ccfa65bbdb167,0,train,images/Ej (42).png,91.44,70.87,6.06,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0529,SRC0204,d6fa31d2346bcb5cc25af55e7987a9e27ac62eba0c873925401106e1f63c93fc,0,train,images/Ej (43).jpg,97.59,69.48,5.92,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0530,SRC0155,a89068e0ec6bff5c55faabcabb5f140c4decc4c764bb683b45b80610977b8568,0,validation,images/Ej (43).png,85.35,69.53,6.07,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0531,SRC0145,9fb749d635c0a45713998481fdc0b2ba89ed1e80bceb95b4ab2bca4952f0a99a,0,train,images/Ej (44).jpg,97.69,79.79,5.04,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0532,SRC0155,a89068e0ec6bff5c55faabcabb5f140c4decc4c764bb683b45b80610977b8568,0,validation,images/Ej (44).png,78.03,89.37,6.23,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0533,SRC0145,9fb749d635c0a45713998481fdc0b2ba89ed1e80bceb95b4ab2bca4952f0a99a,0,train,images/Ej (45).jpg,89.76,62.87,5.97,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0534,SRC0155,a89068e0ec6bff5c55faabcabb5f140c4decc4c764bb683b45b80610977b8568,0,validation,images/Ej (45).png,87.28,62.43,5.56,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0535,SRC0155,a89068e0ec6bff5c55faabcabb5f140c4decc4c764bb683b45b80610977b8568,0,validation,images/Ej (46).png,85.57,84.11,5.35,Karat daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0536,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (47).png,92.46,70.32,6.26,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0537,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (48).png,84.28,72.05,6.0,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0538,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (49).png,90.71,83.09,5.73,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0539,SRC0180,bffa414b11382f99e6337b965d6f48c15ac94c56207c3d51dc0f93d7d12b695d,0,train,images/Ej (5).jpg,97.2,73.75,7.24,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0540,SRC0015,0e3764b57080c34301d6fa281e878be5437952e504069a8823a1a4785a5f8d69,0,train,images/Ej (5).png,89.54,88.45,5.97,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0541,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (50).png,97.15,76.01,5.79,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0542,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (51).png,88.32,69.58,5.76,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0543,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (52).png,93.05,90.38,5.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0544,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (53).png,98.0,74.62,5.7,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0545,SRC0185,c4a788e9986c211ce28495f92dff66848ad4e84d70021a5a72262921f717bc2f,0,train,images/Ej (54).png,77.25,83.77,5.95,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0546,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (55).png,84.7,76.94,6.21,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0547,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (56).png,98.0,88.73,6.57,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0548,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (57).png,93.42,86.36,5.73,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0549,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (58).png,91.12,78.76,4.76,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0550,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (59).png,90.68,73.92,6.52,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0551,SRC0180,bffa414b11382f99e6337b965d6f48c15ac94c56207c3d51dc0f93d7d12b695d,0,train,images/Ej (6).jpg,88.85,77.02,5.4,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0552,SRC0015,0e3764b57080c34301d6fa281e878be5437952e504069a8823a1a4785a5f8d69,0,train,images/Ej (6).png,89.87,67.47,6.61,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0553,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (60).png,98.0,87.15,4.93,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0554,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (61).png,93.23,77.9,6.31,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0555,SRC0233,fb14cc1dbfce3a4a4da8a397703332e33c9f367203b33714a33e15d27cdbb283,0,train,images/Ej (62).png,97.55,73.6,5.74,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0556,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (63).png,92.13,74.29,6.57,Bercak daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0557,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (64).png,85.76,70.41,5.81,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0558,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (65).png,92.21,73.36,5.71,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0559,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (66).png,96.88,81.85,5.38,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0560,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (67).png,88.48,68.47,6.37,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0561,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (68).png,92.65,73.96,6.06,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0562,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (69).png,98.0,75.82,6.45,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0563,SRC0211,de2082330f14c2a788cf94b1ddfa09a3207d6aec06476c0e51aecd93cda7214a,0,train,images/Ej (7).jpg,98.0,83.58,6.88,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0564,SRC0033,2051b9f27dc9d6b31482afe02fa01eb0947a6eaa08d070b2e266169a04149c81,0,train,images/Ej (7).png,92.0,77.42,5.2,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0565,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (70).png,98.0,78.93,6.52,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0566,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (71).png,85.9,66.34,5.66,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0567,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (72).png,82.45,67.26,5.87,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0568,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (73).png,84.91,83.88,5.3,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0569,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (74).png,79.36,69.96,5.92,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0570,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (75).png,87.45,75.57,6.43,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0571,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (76).png,89.34,80.24,6.06,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0572,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (77).png,98.0,75.2,6.98,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0573,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (78).png,90.59,80.91,5.64,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0574,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (79).png,88.49,86.49,5.59,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0575,SRC0211,de2082330f14c2a788cf94b1ddfa09a3207d6aec06476c0e51aecd93cda7214a,0,train,images/Ej (8).jpg,95.82,67.83,5.49,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0576,SRC0033,2051b9f27dc9d6b31482afe02fa01eb0947a6eaa08d070b2e266169a04149c81,0,train,images/Ej (8).png,74.13,82.12,6.46,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0577,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (80).png,96.04,77.52,6.15,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0578,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (81).png,98.0,78.02,5.65,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0579,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (82).png,79.44,89.81,4.69,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0580,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (83).png,96.99,77.98,5.92,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0581,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (84).png,96.82,81.84,6.32,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0582,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (85).png,85.39,82.13,6.07,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0583,SRC0210,dddaeb5b990c6bfb225abc26e49106965b004caad7c921a0696c02494deb8793,0,validation,images/Ej (86).png,92.26,71.23,6.67,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0584,SRC0074,5714a55d495bdc89716dd4794372f736d2d79bdd941d57f522db8adb3f4ec6a0,0,train,images/Ej (87).png,98.0,70.9,5.19,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0585,SRC0074,5714a55d495bdc89716dd4794372f736d2d79bdd941d57f522db8adb3f4ec6a0,0,train,images/Ej (88).png,89.28,66.62,6.59,Sehat,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0586,SRC0074,5714a55d495bdc89716dd4794372f736d2d79bdd941d57f522db8adb3f4ec6a0,0,train,images/Ej (89).png,96.02,67.82,6.43,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0587,SRC0211,de2082330f14c2a788cf94b1ddfa09a3207d6aec06476c0e51aecd93cda7214a,0,train,images/Ej (9).jpg,85.89,89.85,5.06,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0588,SRC0033,2051b9f27dc9d6b31482afe02fa01eb0947a6eaa08d070b2e266169a04149c81,0,train,images/Ej (9).png,89.23,64.81,6.03,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0589,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (90).png,94.6,72.81,5.86,Sehat,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0590,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (91).png,86.25,72.96,5.78,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0591,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (92).png,92.15,80.85,6.37,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0592,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (93).png,92.54,84.17,5.53,Karat daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0593,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (94).png,96.62,80.97,5.4,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0594,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (95).png,96.9,67.59,6.24,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0595,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (96).png,98.0,76.28,5.54,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0596,SRC0127,8c24615efc73cef3f73ecd1e491c40fb007492b6b8658f8fc42d2dc6065fc167,0,validation,images/Ej (97).png,91.84,79.21,5.5,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0597,SRC0127,8c24615efc73cef3f73ecd1e491c40fb007492b6b8658f8fc42d2dc6065fc167,0,validation,images/Ej (98).png,86.78,74.56,5.93,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0598,SRC0127,8c24615efc73cef3f73ecd1e491c40fb007492b6b8658f8fc42d2dc6065fc167,0,validation,images/Ej (99).png,87.54,86.57,5.52,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0599,SRC0142,9e2bc47782e6d66cbe757e1c067db8fecd05a6c11a82ac67dcbca4df37b67a1a,0,train,images/K (1).jpg,72.49,49.95,5.56,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0600,SRC0039,28c032f6539d05794218dd3cf74527703d4e34bfc9cf75d61787393dfac62e2c,0,validation,images/K (1).png,78.1,51.42,5.12,Sehat,Coffee rust,YES,original image class-code prefix 'K',NO
OBS0601,SRC0052,37f8fcbdcd5eb4e094d8bb170eb8481a56e73ce6a14d1033b4aa7b27ff80ac34,0,train,images/K (10).jpg,88.53,56.95,4.3,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0602,SRC0020,14fa3d0b8c415d9e74e830e08b7b7c90882de31d793baf8d4dad18aa8f4aa2e2,0,train,images/K (10).png,71.68,56.78,4.99,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0603,SRC0143,9e44391b17333c04da623bef5873675b7369ef68b65acfe1430a41bc23486114,0,train,images/K (100).png,86.6,48.85,5.53,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0604,SRC0056,3c57e5cfa5a921ad001501b0c33424715c894ee9a0d3a22447e98c77aa287156,0,train,images/K (101).png,84.7,43.51,4.84,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0605,SRC0056,3c57e5cfa5a921ad001501b0c33424715c894ee9a0d3a22447e98c77aa287156,0,train,images/K (102).png,80.08,48.79,4.73,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0606,SRC0056,3c57e5cfa5a921ad001501b0c33424715c894ee9a0d3a22447e98c77aa287156,0,train,images/K (103).png,95.91,44.43,5.49,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0607,SRC0056,3c57e5cfa5a921ad001501b0c33424715c894ee9a0d3a22447e98c77aa287156,0,train,images/K (104).png,75.59,46.0,5.35,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0608,SRC0160,ac1d3085997068a5d2a9c79868cca525f9d47405cb21d01c3ba375ee0ec7c67c,0,train,images/K (105).png,68.0,55.35,5.18,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0609,SRC0160,ac1d3085997068a5d2a9c79868cca525f9d47405cb21d01c3ba375ee0ec7c67c,0,train,images/K (106).png,69.24,58.82,4.65,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0610,SRC0160,ac1d3085997068a5d2a9c79868cca525f9d47405cb21d01c3ba375ee0ec7c67c,0,train,images/K (107).png,93.44,53.33,5.69,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0611,SRC0160,ac1d3085997068a5d2a9c79868cca525f9d47405cb21d01c3ba375ee0ec7c67c,0,train,images/K (108).png,88.07,53.43,5.97,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
OBS0612,SRC0032,1f4a5dba120f0547358f21f5f526b5135c2f8e580fe0d5143dcb500cded76ee5,0,train,images/K (109).png,81.37,64.37,5.67,Jamur lain,Coffee rust,YES,original image class-code prefix 'K',NO
OBS0613,SRC0052,37f8fcbdcd5eb4e094d8bb170eb8481a56e73ce6a14d1033b4aa7b27ff80ac34,0,train,images/K (11).jpg,77.97,50.6,5.4,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO
